form	lemma	POS	morph
		
དཔལ་	དཔལ་	OTHER
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
བི་མ་ལ་	བི་མ་ལ་	NO_POS
༔		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབས་	རློབས་	VERB
ཤིག་	ཅིག་	PART
ཨོ་རྒྱན་	ཨོ་རྒྱན་	PROPN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
༔		PUNCT
སྨིན་གྲོལ་	སྨིན་གྲོལ་	NOUN
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
མཆོག་	མཆོག་	ADJ
ཐུན་	ཐུན་	NOUN
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྩོལ་	སྩོལ་	VERB
༔		PUNCT
ཤམྦྷ་		NON_WORD
ལ་	ལ་	PART
ཡི་	གི་	PART
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
མ་ལ་ཡ་	མ་ལ་ཡ་	PROPN
ར་	ལ་	PART
༔		PUNCT
ཆོས་རྒྱལ་	ཆོས་རྒྱལ་	NOUN
ཟླ་བ་	ཟླ་བ་	NOUN
བཟང་པོ་	བཟང་པོ་	ADJ
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
གྱིས་	གིས་	PART
༔		PUNCT
དུས་འཁོར་	དུས་འཁོར་	PROPN
བརྒྱ་	བརྒྱ་	NUM
དང་	དང་	NO_POS
དྲུག་ཅུ་	དྲུག་ཅུ་	NUM
རྩ་	རྩ་	NUM
བཞི་	བཞི་	NUM
བསྒྲུབས་	བསྒྲུབས་	VERB
༔		PUNCT
གྲུབ་རྟགས་	གྲུབ་རྟགས་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
གདུང་	གདུང་	NOUN
གི་	གི་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
བརྙེས་	བརྙེས་	NO_POS
༔		PUNCT
དམ་པ་	དམ་པ་	VERB
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
བདག་	བདག་	PRON
སྒྲུབ་	སྒྲུབ་	VERB
ཕྱི་	ཕྱི་	OTHER
༔		PUNCT
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་	འདེབས་	VERB
སོ་	གོ་	PART
ཆོས་རྒྱལ་	ཆོས་རྒྱལ་	NOUN
ཟླ་བ་	ཟླ་བ་	NOUN
བཟང་	བཟང་	VERB
༔		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབས་	རློབས་	VERB
ཤིག་	ཅིག་	PART
ཨོ་རྒྱན་	ཨོ་རྒྱན་	PROPN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
༔		PUNCT
སྨིན་གྲོལ་	སྨིན་གྲོལ་	NOUN
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
མཆོག་	མཆོག་	ADJ
ཐུན་	ཐུན་	NOUN
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྩོལ་	སྩོལ་	VERB
༔		PUNCT
སྟག་གཟིག་	སྟག་གཟིག་	PROPN
ནཱ་ག་	ནཱ་ག་	X
པཱུ་		NON_WORD
ར་	ར་	ADP
འི་	གི་	PART
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
དུ་	ལ་	PART
༔		PUNCT
རིགས་ལྡན་	རིགས་ལྡན་	PROPN
སྒེག་པ་	སྒེག་པ་	VERB
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
གྱིས་	གིས་	PART
༔		PUNCT
མཁའ་ཀློང་	མཁའ་ཀློང་	NO_POS
ལྷ་ཚོགས་	ལྷ་ཚོགས་	NOUN
བརྒྱ་	བརྒྱ་	NUM
དང་	དང་	NO_POS
བཅུ་བདུན་	བཅུ་བདུན་	NO_POS
བསྒྲུབས་	བསྒྲུབས་	VERB
༔		PUNCT
གྲུབ་རྟགས་	གྲུབ་རྟགས་	NOUN
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
མཛོད་	མཛོད་	NOUN
ཀྱི་	གི་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
བརྙེས་	བརྙེས་	NO_POS
༔		PUNCT
དམ་པ་	དམ་པ་	VERB
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
བདག་	བདག་	PRON
སྒྲུབ་	སྒྲུབ་	VERB
ཕྱི་	ཕྱི་	OTHER
༔		PUNCT
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་	འདེབས་	VERB
སོ་	གོ་	PART
སྒེག་པ་	སྒེག་པ་	VERB
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
འི་	གི་	PART
ཞབས་	ཞབས་	NOUN
༔		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབས་	རློབས་	VERB
ཤིག་	ཅིག་	PART
ཨོ་རྒྱན་	ཨོ་རྒྱན་	PROPN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
༔		PUNCT
སྨིན་གྲོལ་	སྨིན་གྲོལ་	NOUN
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
མཆོག་	མཆོག་	ADJ
ཐུན་	ཐུན་	NOUN
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྩོལ་	སྩོལ་	VERB
༔		PUNCT
གེ་སར་	གེ་སར་	PROPN
ཡུལ་	ཡུལ་	NOUN
གྱི་	གི་	PART
དཔུང་	དཔུང་	NOUN
འཇོམས་	འཇོམས་	NO_POS
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
དུ་	ལ་	PART
༔		PUNCT
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
སཱ་	སཱ་	NO_POS
ར་	ར་	ADP
ཙནྡྲ་		NON_WORD
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
གྱིས་	གིས་	PART
༔		PUNCT
ཀརྨ་	ཀརྨ་	NO_POS
རྩལ་	རྩལ་	NOUN
རྫོགས་	རྫོགས་	VERB
བརྒྱ་	བརྒྱ་	NUM
དང་	དང་	NO_POS
ལྔ་	ལྔ་	NUM
བཅུ་	བཅུ་	NUM
བསྒྲུབས་	བསྒྲུབས་	VERB
༔		PUNCT
གྲུབ་རྟགས་	གྲུབ་རྟགས་	NOUN
སྣ་ཚོགས་	སྣ་ཚོགས་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
ཀྱི་	གི་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
བསྙེས་	བསྙེས་	NO_POS
༔		PUNCT
དམ་པ་	དམ་པ་	VERB
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
བདག་	བདག་	PRON
སྒྲུབ་	སྒྲུབ་	VERB
ཕྱི་	ཕྱི་	OTHER
༔		PUNCT
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་	འདེབས་	VERB
སོ་	གོ་	PART
བྲམ་ཟེ་	བྲམ་ཟེ་	NOUN
སཱ་	སཱ་	NO_POS
ར་བ་	ར་བ་	NOUN
༔		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབས་	རློབས་	VERB
ཤིག་	ཅིག་	PART
ཨོ་རྒྱན་	ཨོ་རྒྱན་	PROPN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
༔		PUNCT
སྨིན་གྲོལ་	སྨིན་གྲོལ་	NOUN
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
མཆོག་	མཆོག་	ADJ
ཐུན་	ཐུན་	NOUN
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྩོལ་	སྩོལ་	VERB
༔		PUNCT
མ་	མ་	PART
རུ་	ལ་	PART
ཙེ་	ཙེ་	NO_POS
ཡུལ་	ཡུལ་	NOUN
འགྲོ་	འགྲོ་	VERB
ལྡིང་	ལྡིང་	VERB
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
དུ་	ལ་	PART
༔		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
དྷ་		NON_WORD
ན་	ལ་	PART
སཾ་		NON_WORD
སྐྲྀ་		NON_WORD
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
གྱིས་	གིས་	PART
༔		PUNCT
སྲིད་པ་	སྲིད་པ་	VERB
མ་མོ་	མ་མོ་	NOUN
བདུན་ཅུ་	བདུན་ཅུ་	NO_POS
རྩ་	རྩ་	NUM
བཞི་	བཞི་	NUM
བསྒྲུབས་	བསྒྲུབས་	VERB
༔		PUNCT
གྲུབ་རྟགས་	གྲུབ་རྟགས་	NOUN
བདེ་བ་	བདེ་བ་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
འི་	གི་	PART
གཟི་བརྗིད་	གཟི་བརྗིད་	NOUN
འབའ་	འབའ་	VERB
༔		PUNCT
དམ་པ་	དམ་པ་	VERB
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
བདག་	བདག་	PRON
སྒྲུབ་	སྒྲུབ་	VERB
ཕྱི་	ཕྱི་	OTHER
༔		PUNCT
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་	འདེབས་	VERB
སོ་	གོ་	PART
དྷ་		NON_WORD
ན་	ལ་	PART
སཾ་		NON_WORD
སྐྲྀ་		NON_WORD
ཏ་	ཏ་	OTHER
༔		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབས་	རློབས་	VERB
ཤིག་	ཅིག་	PART
ཨོ་རྒྱན་	ཨོ་རྒྱན་	PROPN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
༔		PUNCT
སྨིན་གྲོལ་	སྨིན་གྲོལ་	NOUN
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
མཆོག་	མཆོག་	ADJ
ཐུན་	ཐུན་	NOUN
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྩོལ་	སྩོལ་	VERB
༔		PUNCT
སྲིན་	སྲིན་	NO_POS
ཡུལ་	ཡུལ་	NOUN
གཙུག་	གཙུག་	NOUN
ན་	ལ་	PART
མེ་	མེ་	NOUN
འབའ་	འབའ་	VERB
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
དུ་	ལ་	PART
༔		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཀྲོ་		NON_WORD
དྷ་		NON_WORD
རཀྴ་		NON_WORD
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
གྱིས་	གིས་	PART
༔		PUNCT
ཕུར་པ་	ཕུར་པ་	NOUN
འི་	གི་	PART
ལྷ་ཚོགས་	ལྷ་ཚོགས་	NOUN
བརྒྱད་ཅུ་	བརྒྱད་ཅུ་	NO_POS
རྩ་	རྩ་	NUM
བཞི་	བཞི་	NUM
བསྒྲུབས་	བསྒྲུབས་	VERB
༔		PUNCT
གྲུབ་རྟགས་	གྲུབ་རྟགས་	NOUN
དྲེགས་པ་	དྲེགས་པ་	VERB
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
སྙིང་	སྙིང་	NOUN
ལ་	ལ་	PART
གཟི་	གཟི་	OTHER
ར་	ལ་	PART
༔		PUNCT
དམ་པ་	དམ་པ་	VERB
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
བདག་	བདག་	PRON
སྒྲུབ་	སྒྲུབ་	VERB
ཕྱི་	ཕྱི་	OTHER
༔		PUNCT
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་	འདེབས་	VERB
སོ་	གོ་	PART
ཀྲོ་		NON_WORD
དྷཱ་		NON_WORD
རཀྴ་བ་	རཀྴ་བ་	NON_WORD
༔		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབས་	རློབས་	VERB
ཤིག་	ཅིག་	PART
ཨོ་རྒྱན་	ཨོ་རྒྱན་	PROPN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
༔		PUNCT
སྨིན་གྲོལ་	སྨིན་གྲོལ་	NOUN
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
མཆོག་	མཆོག་	ADJ
ཐུན་	ཐུན་	NOUN
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྩོལ་	སྩོལ་	VERB
༔		PUNCT
ཨུ་པ་	ཨུ་པ་	NO_POS
ལ་	ལ་	PART
ཡི་	གི་	PART
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
མེ་	མེ་	NOUN
ན་	ལ་	PART
ཡ་	ཡ་	OTHER
༔		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
བུདྡྷ་		NON_WORD
གུ་	གུ་	OTHER
ཧྱ་		NON_WORD
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
གྱིས་	གིས་	PART
༔		PUNCT
དྲེགས་པ་	དྲེགས་པ་	VERB
ཀུན་	ཀུན་	DET
འདུལ་	འདུལ་	NO_POS
ལྷ་ཚོགས་	ལྷ་ཚོགས་	NOUN
བཞི་	བཞི་	NUM
བཅུ་	བཅུ་	NUM
བསྒྲུབས་	བསྒྲུབས་	VERB
༔		PUNCT
གྲུབ་རྟགས་	གྲུབ་རྟགས་	NOUN
ལྷ་སྲིན་	ལྷ་སྲིན་	NOUN
ཚོགས་	ཚོགས་	NOUN
རྣམས་	རྣམས་	DET
བྲན་	བྲན་	NOUN
དུ་	ལ་	PART
འཁོལ་	འཁོལ་	NO_POS
༔		PUNCT
དམ་པ་	དམ་པ་	VERB
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
བདག་	བདག་	PRON
སྒྲུབ་	སྒྲུབ་	VERB
ཕྱི་	ཕྱི་	OTHER
༔		PUNCT
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་	འདེབས་	VERB
སོ་	གོ་	PART
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
གུ་	གུ་	OTHER
ཧྱ་པ་	ཧྱ་པ་	NON_WORD
༔		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབས་	རློབས་	VERB
ཤིག་	ཅིག་	PART
ཨོ་རྒྱན་	ཨོ་རྒྱན་	PROPN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
༔		PUNCT
སྨིན་གྲོལ་	སྨིན་གྲོལ་	NOUN
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
མཆོག་	མཆོག་	ADJ
ཐུན་	ཐུན་	NOUN
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྩོལ་	སྩོལ་	VERB
༔		PUNCT
མཐའ་འཁོབ་	མཐའ་འཁོབ་	NOUN
ཕུང་	ཕུང་	VERB
ལུང་	ལུང་	NOUN
ནག་པོ་	ནག་པོ་	ADJ
འི་	གི་	PART
དུར་ཁྲོད་	དུར་ཁྲོད་	NOUN
དུ་	ལ་	PART
༔		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཤཱནྟིཾ་		NON_WORD
གརྦྷ་		NON_WORD
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
གྱིས་	གིས་	PART
༔		PUNCT
མངོན་སྤྱོད་	མངོན་སྤྱོད་	NO_POS
ལྷ་ཚོགས་	ལྷ་ཚོགས་	NOUN
ཉི་ཤུ་	ཉི་ཤུ་	NUM
རྩ་	རྩ་	NUM
བརྒྱད་	བརྒྱད་	NUM
བསྒྲུབས་	བསྒྲུབས་	VERB
༔		PUNCT
གྲུབ་རྟགས་	གྲུབ་རྟགས་	NOUN
དམོད་པ་	དམོད་པ་	VERB
འི་	གི་	PART
མཚོན་ཆ་	མཚོན་ཆ་	NOUN
ས་	གིས་	PART
དགྲ་བགེགས་	དགྲ་བགེགས་	OTHER
འཇོམས་	འཇོམས་	NO_POS
༔		PUNCT
དམ་པ་	དམ་པ་	VERB
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
བདག་	བདག་	PRON
སྒྲུབ་	སྒྲུབ་	VERB
ཕྱི་	ཕྱི་	OTHER
༔		PUNCT
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་	འདེབས་	VERB
སོ་	གོ་	PART
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཤཱནྟིཾ་		NON_WORD
གྷར་		NON_WORD
༔		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབས་	རློབས་	VERB
ཤིག་	ཅིག་	PART
ཨོ་རྒྱན་	ཨོ་རྒྱན་	PROPN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
༔		PUNCT
སྨིན་གྲོལ་	སྨིན་གྲོལ་	NOUN
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
མཆོག་	མཆོག་	ADJ
ཐུན་	ཐུན་	NOUN
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྩོལ་	སྩོལ་	VERB
༔		PUNCT
ས་	ས་	ADP
ཧོར་	ཧོར་	PROPN
རཏྣ་		NON_WORD
པཱུ་		NON_WORD
ར་	ར་	ADP
འི་	གི་	PART
གྲོང་ཁྱེར་	གྲོང་ཁྱེར་	NOUN
དུ་	ལ་	PART
༔		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
པདྨ་	པདྨ་	NOUN
འབྱུང་གནས་	འབྱུང་གནས་	NOUN
མནྡཱ་		NON_WORD
ར་	ར་	NOUN
༔		PUNCT
དཔལ་	དཔལ་	OTHER
ཆེན་	ཆེན་	NO_POS
བཀའ་	བཀའ་	NOUN
འདུ་	འདུ་	VERB
ཡོངས་རྫོགས་	ཡོངས་རྫོགས་	OTHER
དཀྱིལ་འཁོར་	དཀྱིལ་འཁོར་	NOUN
བསྒྲུབས་	བསྒྲུབས་	VERB
༔		PUNCT
གྲུབ་རྟགས་	གྲུབ་རྟགས་	NOUN
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
ཀུན་	ཀུན་	DET
དང་	དང་	NO_POS
གཉིས་	གཉིས་	NUM
སུ་	ལ་	PART
མེད་	མེད་	VERB
༔		PUNCT
དམ་པ་	དམ་པ་	VERB
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
བདག་	བདག་	PRON
སྒྲུབ་	སྒྲུབ་	VERB
ཕྱི་	ཕྱི་	OTHER
༔		PUNCT
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་	འདེབས་	VERB
སོ་	གོ་	PART
འཆི་མེད་	འཆི་མེད་	NOUN
པདྨ་	པདྨ་	NOUN
འབྱུང་	འབྱུང་	VERB
༔		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབས་	རློབས་	VERB
ཤིག་	ཅིག་	PART
ཨོ་རྒྱན་	ཨོ་རྒྱན་	PROPN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
༔		PUNCT
སྨིན་གྲོལ་	སྨིན་གྲོལ་	NOUN
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
མཆོག་	མཆོག་	ADJ
ཐུན་	ཐུན་	NOUN
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྩོལ་	སྩོལ་	VERB
༔ ༈		PUNCT
བྲག་དམར་	བྲག་དམར་	PROPN
འོམ་བུ་	འོམ་བུ་	NOUN
ཚལ་	ཚལ་	NOUN
གྱི་	གི་	PART
ཕོ་བྲང་	ཕོ་བྲང་	NOUN
དུ་	ལ་	PART
༔		PUNCT
མངའ་བདག་	མངའ་བདག་	NOUN
ཁྲི་	ཁྲི་	NUM
སྲོང་	སྲོང་	NO_POS
ལྡེའུ་	ལྡེའུ་	OTHER
བཙན་	བཙན་	VERB
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
གྱིས་	གིས་	PART
༔		PUNCT
རྩ་	རྩ་	NUM
གསུམ་	གསུམ་	NUM
ཀུན་	ཀུན་	DET
འདུ་	འདུ་	VERB
སྙིང་པོ་	སྙིང་པོ་	NOUN
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
བསྒྲུབས་	བསྒྲུབས་	VERB
༔		PUNCT
གྲུབ་རྟགས་	གྲུབ་རྟགས་	NOUN
དགོངས་པ་	དགོངས་པ་	VERB
མི་	མི་	PART
གཡོ་	གཡོ་	VERB
མཁའ་	མཁའ་	NOUN
ལྟ་	ལྟ་	OTHER
ཁྱབ་	ཁྱབ་	VERB
༔		PUNCT
དམ་པ་	དམ་པ་	VERB
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
བདག་	བདག་	PRON
སྒྲུབ་	སྒྲུབ་	VERB
ཕྱི་	ཕྱི་	OTHER
༔		PUNCT
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་	འདེབས་	VERB
སོ་	གོ་	PART
ཆོས་རྒྱལ་	ཆོས་རྒྱལ་	NOUN
ཁྲི་	ཁྲི་	NUM
སྲོང་	སྲོང་	NO_POS
རྗེ་	རྗེ་	NO_POS
༔		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབས་	རློབས་	VERB
ཤིག་	ཅིག་	PART
ཨོ་རྒྱན་	ཨོ་རྒྱན་	PROPN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
༔		PUNCT
སྨིན་གྲོལ་	སྨིན་གྲོལ་	NOUN
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
མཆོག་	མཆོག་	ADJ
ཐུན་	ཐུན་	NOUN
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྩོལ་	སྩོལ་	VERB
༔		PUNCT
ཤངས་	ཤངས་	PROPN
ཀྱི་	གི་	PART
ཟབ་	ཟབ་	VERB
ལུང་	ལུང་	NOUN
མ་	མ་	PART
ཚོ་	ཚོ་	VERB
གཉན་	གཉན་	OTHER
ཕུག་	ཕུག་	NOUN
ཏུ་	ལ་	PART
༔		PUNCT
རྒྱལ་སྲས་	རྒྱལ་སྲས་	NOUN
མུ་ཏིག་	མུ་ཏིག་	NOUN
བཙད་པོ་	བཙད་པོ་	NO_POS
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
གྱིས་	གིས་	PART
༔		PUNCT
སྤྱི་	སྤྱི་	DET
དཔལ་	དཔལ་	OTHER
བུདྡྷ་		NON_WORD
རྩལ་	རྩལ་	NOUN
རྫོགས་	རྫོགས་	VERB
ཞལ་གཟིགས་	ཞལ་གཟིགས་	NO_POS
ཤིང་	ཅིང་	PART
༔		PUNCT
ཕྱོགས་	ཕྱོགས་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
རྣམ་པ་	རྣམ་པ་	NOUN
ར་	ལ་	PART
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
འི་	གི་	PART
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
གནང་	གནང་	NO_POS
༔		PUNCT
དམ་པ་	དམ་པ་	VERB
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
བདག་	བདག་	PRON
སྒྲུབ་	སྒྲུབ་	VERB
ཕྱི་	ཕྱི་	OTHER
༔		PUNCT
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་	འདེབས་	VERB
སོ་	གོ་	PART
རྒྱལ་སྲས་	རྒྱལ་སྲས་	NOUN
ཆོ་	ཆོ་	NOUN
ཀྱི་	གི་	PART
རྗེ་	རྗེ་	NO_POS
༔		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབས་	རློབས་	VERB
ཤིག་	ཅིག་	PART
ཨོ་རྒྱན་	ཨོ་རྒྱན་	PROPN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
༔		PUNCT
སྨིན་གྲོལ་	སྨིན་གྲོལ་	NOUN
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
མཆོག་	མཆོག་	ADJ
ཐུན་	ཐུན་	NOUN
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྩོལ་	སྩོལ་	VERB
༔		PUNCT
ལྷོ་བྲག་	ལྷོ་བྲག་	PROPN
མཁའ་	མཁའ་	NOUN
ཆུ་	ཆུ་	NOUN
གཉན་	གཉན་	OTHER
གྱི་	གི་	PART
དབེན་གནས་	དབེན་གནས་	OTHER
སུ་	ལ་	PART
༔		PUNCT
གནུབས་	གནུབས་	NOUN
བན་	བན་	OTHER
ནམ་མཁ་	ནམ་མཁའ་	NOUN
འི་	གི་	PART
སྙིང་པོ་	སྙིང་པོ་	NOUN
ཡབ་ཡུམ་	ཡབ་ཡུམ་	NOUN
གྱིས་	གིས་	PART
༔		PUNCT
ཡང་དག་	ཡང་དག་	ADJ
ཐུགས་	ཐུགས་	NOUN
ཀྱི་	གི་	PART
ལྷ་ཚོགས་	ལྷ་ཚོགས་	NOUN
ཞལ་གཟིགས་	ཞལ་གཟིགས་	NO_POS
ཤིང་	ཅིང་	PART
༔		PUNCT
ཉི་མ་	ཉི་མ་	NOUN
འི་	གི་	PART
ཟེ་	ཟེ་	VERB
ལ་	ལ་	PART
ཆིབས་	ཆིབས་	VERB
ན་	ནས་	PART
གཤེགས་	གཤེགས་	VERB
བཞུད་	བཞུད་	NO_POS
མཛད་	མཛད་	VERB
༔		PUNCT
དམ་པ་	དམ་པ་	VERB
ཁྱེད་	ཁྱེད་	PRON
ཀྱི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
བདག་	བདག་	PRON
སྒྲུབ་	སྒྲུབ་	VERB
ཕྱི་	ཕྱི་	OTHER
༔		PUNCT
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་	འདེབས་	VERB
སོ་	གོ་	PART
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ནམ་མཁ་	ནམ་མཁའ་	NOUN
འི་	གི་	PART
སྙིང་	སྙིང་	NOUN
༔		PUNCT
བྱིན་	བྱིན་	VERB
གྱིས་	གིས་	PART
རློབས་	རློབས་	VERB
ཤིག་	ཅིག་	PART
ཨོ་རྒྱན་	ཨོ་རྒྱན་	PROPN
རིན་པོ་ཆེ་	རིན་པོ་ཆེ་	ADJ
༔		PUNCT
སྨིན་གྲོལ་	སྨིན་གྲོལ་	NOUN
དབང་	དབང་	NOUN
བསྐུར་	བསྐུར་	NO_POS
མཆོག་	མཆོག་	ADJ
ཐུན་	ཐུན་	NOUN
དངོས་གྲུབ་	དངོས་གྲུབ་	NOUN
སྩོལ་	སྩོལ་	VERB
༔		PUNCT
གཙང་	གཙང་	PROPN
གི་	གི་	PART
ཇོ་མོ་	ཇོ་མོ་	NOUN
ཁ་	ཁ་	PRON
རག་	རག་	VERB
བྲག་ཕུག་	བྲག་ཕུག་	NOUN
ཏུ་	ལ་	PART
༔		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
ཉི་མ་	ཉི་མ་	NOUN
གྲག་	གྲག་	VERB
དང་	དང་	NO_POS
བྱང་ཆུབ་	བྱང་ཆུབ་	NOUN
